,userId,artistId,artist,plays,gender,age,country,signupDate
15596290,e6de37818c4f71c55cf9554b4d80984ab8f78425,95e1ead9-4d31-4808-a7ac-32c3614c116b,the killers,125,m,31.0,United States,"May 23, 2005"
2117371,1f3bcd7ed8eb17ffa59e517bb5dfcd9b5e2a1a0c,eb1e3377-0b34-4ae8-9ed6-bf80e6e384e9,dubska,111,f,22.0,Poland,"Jan 12, 2008"
5729538,54e4abd703b20ecaf8f207009677fd8f53d04330,5182c1d9-c7d2-4dad-afa0-ccfeada921a8,black sabbath,172,m,18.0,Poland,"Mar 6, 2007"
15913699,eb7f33cea3b1132b3d29eb91a85c0e2032cf09af,abb91078-f7db-41f2-8f07-7f37bb739143,jorge drexler,47,f,23.0,Peru,"Dec 20, 2007"
3206020,2f73ab718f6a82343f8048d264a3b3cc8dd64eec,4379f1b3-d8a7-4bb6-8b3f-4303e63ccdb3,?????,160,f,23.0,Japan,"Nov 29, 2007"
7167929,6a180617cdd1dc92592eefb8503c0b9ea2b4cbf7,40ee7c92-f44a-4d14-9aee-f87244465ee4,otis rush,18,m,23.0,Greece,"Oct 19, 2008"
7428469,6df347502fb87be28e820584a6c0a7faafeaea09,d89de379-665d-425c-b2e9-41b95d1edb36,silverstein,262,m,18.0,Sweden,"Sep 28, 2007"
6187990,5b9ee78284ce4ab0a00da055bf3f14e783480e10,af37c51c-0790-4a29-b995-456f98a6b8c9,vampire weekend,116,m,47.0,United Kingdom,"Aug 5, 2008"
17243191,feff8c5260baf6037ff7f184861390aefe3b86fb,81f8edef-a337-4588-a362-7511ef1b0fa2,abney park,31,f,28.0,New Zealand,"Jun 16, 2009"
5867617,56ee105165094ef7c0db0a557e4280a4dcd1072a,678d88b2-87b0-403b-b63d-5da7465aecc3,led zeppelin,295,m,21.0,United States,"Jun 29, 2007"
5961034,58533a76d5d3a6604d2e4a2a06a4f68f54adca59,551de895-a86b-4a6c-bccd-b81c2e99b14f,voice of the seven woods,2,m,19.0,United States,"Mar 23, 2008"
15806225,e9f0f51453f1c10aa0b512c1e5b801bb6071af5a,69ee3720-a7cb-4402-b48d-a02c366f2bcf,the cure,71,m,30.0,Germany,"Nov 2, 2008"
7672862,7198e3399e545c1c6bb88baf8dcd7ea728c383aa,371795db-f780-4380-affd-92e0a0bf7ef5,kuba,61,m,,Czech Republic,"Feb 10, 2006"
7295043,6bf32d8bfdc54d14edcc73ed16fa0f33e3983378,78f797e3-4913-4026-aad0-1cd858bd735b,bright eyes,952,m,24.0,Sweden,"Apr 11, 2004"
4816206,474fd0d09324522d871a75f7cd246bf8bb04649b,66fc5bf8-daa4-4241-b378-9bc9077939d2,tool,91,m,24.0,Poland,"Sep 30, 2008"
5091366,4b80111cbe21f3654198f0bb18b3886be662db33,f0602f55-1770-483d-89bd-4bae0d0ac086,jennifer lopez,113,f,19.0,Russian Federation,"Jun 1, 2008"
16587021,f5405963906377461719b925dadda3fde18b81d6,af9a9d23-d21e-4471-b817-8ba1bf43ac2c,caitlin cary & thad cockrell,77,,,United States,"Nov 26, 2008"
1776886,1a4c683f2ce71d7d346002d3cf29054ac2b7bb0e,96774518-0e32-4a69-8aa3-8df0527fb6af,lewis black,746,m,22.0,Canada,"Aug 28, 2006"
4092932,3c8d371aed69be48372e82bcfef95e068a96a252,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,fleetwood mac,374,m,,Denmark,"Aug 30, 2007"
1537210,16b7641be0b14a8f9ed12411c3f7c41292225bc6,4a7bcfa1-5da5-4aa7-b2d0-b300904a4e9e,diabolical masquerade,31,m,29.0,Russian Federation,"Jun 9, 2007"
2768160,290352ef77f305f221ed9de1bdb22ed40fa7f84c,8eed05a5-e9a1-4dda-8b33-e354c4ecc8b6,satyricon,103,f,,Chile,"Jan 28, 2008"
3723728,3746a760f66ca3c98ec3313454f305e60cb4e1dc,39ab1aed-75e0-4140-bd47-540276886b60,oasis,17,,,Lithuania,"May 4, 2007"
16355707,f1e57a8031857e3e627e8427adfa50627788b8c0,2fa0d3ac-b64c-401a-b0a1-4915ba6cc157,hoobastank,90,m,,United Kingdom,"May 3, 2007"
16240979,f03e90d698d8ec92e014b36e8e9a9f4de2640ebd,ff6e677f-91dd-4986-a174-8db0474b1799,jack johnson,187,m,,Germany,"Jul 21, 2003"
1817784,1aea94e0f77d43dea24a4171bd7db4210b7fa8a5,0ab49580-c84f-44d4-875f-d83760ea2cfe,maroon 5,486,f,23.0,Netherlands,"Feb 16, 2007"
13603672,c94afd95a91a166060cc06145c0a23c7f2e169f6,72d3dc3f-3984-42b9-89de-42d6eeb1abf3,mcfly,54,m,25.0,Spain,"Oct 4, 2008"
863606,0cd39633ec2615d70e389fc30c9436b06ebc2796,91d51bc3-bfcc-49f2-b6c4-d6d205d6291b,kataklysm,677,m,23.0,Germany,"Dec 26, 2005"
4854589,47e0b2e80a3d69d5d3ccc29f5492a983076a3325,7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,queens of the stone age,193,m,22.0,Poland,"Jun 22, 2007"
13956363,ce76b3b3fff56b19ff3f4e70bfb7c592ed84586a,e20747e7-55a4-452e-8766-7b985585082d,frank zappa,122,m,26.0,Sweden,"Nov 13, 2008"
16122969,ee93d79f9b97cc03067dd3f4d90f6137cb301229,fb03aae7-2a8a-41a5-8b0c-36ba46fbb13b,remote,28,f,24.0,Russian Federation,"Feb 4, 2008"
2532425,2587e5636b634713442a911891c15d09f000045b,d15721d8-56b4-453d-b506-fc915b14cba2,the black keys,258,m,23.0,United States,"Oct 22, 2004"
7324641,6c60c685cd86af04aa0e9f6bfae11c3581072e30,bc1c8f3f-6f36-4086-a470-87ed813dd429,alexisonfire,393,m,15.0,Germany,"Jan 6, 2006"
3068899,2d6f14920375568b5bb1be20467edf279368ce01,012e3432-71d3-4317-9ce5-b60cb6cdc38f,the rasmus,9,m,30.0,Germany,"Jan 31, 2009"
1693959,190c43826eba70f7846cb100ecf6c4e542aa2387,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,evanescence,150,f,28.0,Finland,"Sep 7, 2007"
16718449,f7292e7ef9b69eb665b38e4948b17a048b243ebf,5c56a575-f1f4-4290-9f41-d7193c9657c4,eyes set to kill,25,m,28.0,Brazil,"Sep 24, 2008"
7222910,6adbc466a12a5080cc7b7bf6b410599db91fe9b9,b88f21a7-a1b9-48fd-bbc4-ae758026f17f,anti-flag,91,m,21.0,United States,"Jun 13, 2008"
6377329,5e6ec741f22af34fd7e5d5ff014661afd426c8f4,451f8f16-990a-412c-ab3a-b61e5d265b55,kaki king,1577,m,23.0,Chile,"Aug 19, 2007"
213977,032f6ef9340de077abb615016b6f3d304d10da38,309c62ba-7a22-4277-9f67-4a162526d18a,beck,26,m,,Australia,"Sep 11, 2007"
4207290,3e3e67f8abde2b8488aa17979c855e5fba7ae946,faaad7f6-4ded-4f6f-ba96-2bba92f7f143,sportlov,8,m,18.0,Sweden,"Nov 30, 2006"
3891962,39ac720933f5eebe2c94e26fcc8c881a53721f7f,a94a7155-c79d-4409-9fcf-220cb0e4dc3a,talking heads,9,,,United States,"Feb 24, 2007"
1802561,1ab080fe4b4c3c264f4282dfb52426d29021f526,7bc3edb1-75a1-414b-b519-4b8d8d3b985d,since the flood,497,m,24.0,Germany,"Oct 22, 2006"
12131708,b3af238b653a5b976c60becdcffadbd918964e34,39a31de6-763d-48b6-a45c-f7cfad58ffd8,sabaton,216,m,21.0,Belgium,"Mar 3, 2007"
6590176,6196dcbae4c24d3d7cfce082f2cf0747bb19072b,8c5b0b11-e9a9-4341-b834-07ccd160e87d,sonicflood,30,f,32.0,Switzerland,"May 1, 2008"
2442381,242aa740d13e322b0a7e516cde58b5fd6b83e7aa,5dfdca28-9ddc-4853-933c-8bc97d87beec,marilyn manson,125,m,26.0,Poland,"May 13, 2008"
7332286,6c7d60c5aff63394a2eb4a31499dbc097d5965ed,0639533a-0402-40ba-b6e0-18b067198b73,lunachicks,13,m,37.0,Portugal,"Nov 13, 2008"
2593064,266cedf703ad97cc91c8a5066e99f69f25634a68,76bee0a6-10fc-416c-a8fd-d9c91ee9642c,alice deejay,59,m,51.0,United Kingdom,"Mar 24, 2008"
7133280,6994811878e32bb9e46f60636b08c0f106ac7d9b,370bd5a3-4abf-4356-8576-3a8fc0c11d65,above & beyond,161,m,20.0,Poland,"Feb 1, 2007"
13299984,c4e3c653b208bdbfb0b6481ce6530b628a152cff,7e482754-d3f6-49e5-b351-235849754e26,tristania,122,m,20.0,Romania,"Aug 29, 2008"
5111255,4bc84a9eb78bbed041fd752f20d2ed5a1fbb8ea3,8bfac288-ccc5-448d-9573-c33ea2aa5c30,red hot chili peppers,10,m,,Greece,"Dec 27, 2006"
1814392,1adfe0f22b3730445981abdf3cdaa53083a9a864,51508c1f-8d07-4a00-9cf1-26c570fe7b78,cypress hill,37,m,18.0,Finland,"Mar 8, 2009"
473590,0704b19c0b990a1123eefd54f38b1d3b642628c8,9eea0562-cb2c-4a61-8587-a6abcb2e6396,ive,797,f,18.0,United States,"Jun 16, 2006"
71030,0105991ea4efdec084b6507894f752a8a05758c6,e6d9bb27-4c85-4eb4-93f7-a56d52ca956c,amanda seyfried,60,,,Norway,"Aug 11, 2008"
13967035,ce9c334a6d5f553ff0fcfa881a823b2f3a943fe4,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,arctic monkeys,2854,f,21.0,Russian Federation,"Feb 18, 2007"
4741777,4631195ccbc3a86fe3881c2ad3c5f21889eed1be,da7d57e6-0619-4f0f-8d15-d0b4195c3f55,electric wizard,174,m,27.0,Italy,"Mar 2, 2007"
3236657,2fe22198f0fdc0fb586f11f992aa377c2180aa57,1c70a3fc-fa3c-4be1-8b55-c3192db8a884,röyksopp,334,m,23.0,Russian Federation,"Jul 25, 2006"
3279942,30909bf7a310f2eb6f1e1cc9b339fcf80f351aa0,3ff72a59-f39d-411d-9f93-2d4a86413013,the magnetic fields,209,m,21.0,United States,"Dec 23, 2006"
13712442,cae0aa54f68549051dd6b3c0079453b30a3e91c2,f88a4b1f-a94e-4edb-ad8d-8167ff8439b1,??-??,66,m,25.0,Russian Federation,"Jul 12, 2009"
12009785,b1e8e97c4683902609ce975d755986c68d5c255c,db7bb413-9e53-40e4-8d73-3726fac48f9e,antis,194,m,16.0,Lithuania,"Feb 5, 2007"
10862707,a0ceb9b79bb7ad11119e52955329ccb0e9d86b4c,164f0d73-1234-4e2c-8743-d77bf2191051,kanye west,32,,29.0,Mexico,"Jan 9, 2009"
11680723,ad18d034495de4a06dfb7bd3e22faa8a4dea6979,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,u2,146,f,22.0,Ireland,"Aug 19, 2005"
16315655,f14b8f1f151a7af53f8c8221c40f0fca59e6bb2c,8000598a-5edb-401c-8e6d-36b167feaf38,eluveitie,48,m,18.0,Poland,"Jan 24, 2009"
15889297,eb23c8d2bb60c9e070b0c4c1c7237b7c07849eae,c5eb9407-caeb-4303-b383-6929aa94021c,papa roach,43,f,19.0,Brazil,"Nov 20, 2008"
10528942,9bc9a944112babb11a296f51191e405b2f0345e0,fb5f6b0a-8854-45f5-854c-560cb2f347ad,carpark north,306,m,24.0,Finland,"Jan 20, 2005"
13685035,ca78900f60db60aa55d0cc40d8aed5e0dc0b2357,c87ddc3a-a8f4-4764-9c07-978fb5c8bf33,impellitteri,58,m,37.0,Finland,"May 17, 2007"
8208451,7994bd8a08343dbebe363e6d9866776f62d56f0f,c378b6a4-8e86-41df-b6ae-b2e78b4ff4b9,paco peña,31,m,,Brazil,"Jan 9, 2009"
7643609,712f9eaebd8a243c8c6abd533f7e9d6c9513eaa6,cc0b7089-c08d-4c10-b6b0-873582c17fd6,system of a down,245,m,30.0,Ukraine,"Aug 12, 2007"
15333415,e2cc349d5e8f3c672af81271ff0ca7300b594fb8,f3f92ed5-8f0b-412b-b44c-57d9be27a07d,chaoze one,7,m,,Germany,"Feb 4, 2008"
1475630,15c6ff8ed4b6396b4684da735fdc49f40ba3bda8,164f0d73-1234-4e2c-8743-d77bf2191051,kanye west,139,m,19.0,Spain,"Aug 31, 2008"
6373643,5e5e24420fc2d36c7acbe3c834eccfcd724b1ff1,2095b935-2007-4ae0-a48a-ef4d6fc3aac0,photek,38,m,26.0,Germany,"Sep 11, 2006"
7147090,69c8babe933522c1cac72588e6b554023fd7abf0,cc0b7089-c08d-4c10-b6b0-873582c17fd6,system of a down,14,m,,Mexico,"Sep 17, 2008"
6532263,60c16a97bccc8a70dab88354a576afd4719803a5,3a5d1cc7-627e-48ea-aba3-fdd20d782c33,chico buarque,4,f,25.0,Spain,"Jan 14, 2009"
6820962,64ff25c6bc9fdd789e96810a460b4671c3c11bf8,f57e14e4-b030-467c-b202-539453f504ec,children of bodom,128,m,22.0,Belarus,"Apr 28, 2007"
11184880,a5b5e1680ba2a6299985e68ae0e3db57daa2f70b,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,arctic monkeys,140,m,23.0,Belgium,"Jan 29, 2007"
295094,046c6ad7844eac034d3589699f46dea62b5d35ce,319b1175-ced9-438f-986b-9239c3edd92d,sonata arctica,3005,f,20.0,Germany,"Jul 18, 2007"
266339,03f935773a213d0986ef5ec50291ecea1039c947,a9fcd5fd-6ee3-4ee0-bd5e-c457517d1836,reamonn,31,m,26.0,Poland,"Dec 6, 2007"
14207928,d22a5b5cd793616b0c6bd7aeaa7409fec15e0d15,28503ab7-8bf2-4666-a7bd-2644bfc7cb1d,dream theater,567,m,,Germany,"Jan 17, 2007"
8412206,7c8d78d85be5da3b5ec3c34e803554ece88f4c64,bbc5b66b-d037-4f26-aecf-0b129e7f876a,jimmy eat world,302,f,21.0,United States,"Mar 8, 2007"
11238022,a680e10a1eeacef3b0d0cc17236fbed8ecb30eab,4dca4bb2-23ba-4103-97e6-5810311db33a,curtis mayfield,86,m,28.0,Netherlands,"Sep 12, 2006"
7445404,6e2e7283e9b2ad2de6b04e7627e90572a78ad57f,0ef3f425-9bd2-4216-9dd2-219d2fe90f1f,lenny kravitz,109,,,Turkey,"Dec 18, 2006"
6789468,6485aecc38ee21dec3d781b8868b968accf09aed,e7d7256f-5278-47c2-9a14-c1faa478717f,dj quicksilver,93,f,41.0,Germany,"Feb 25, 2009"
4995050,4a088d34d7ef7418895c008658bcff8e54132572,847e8a0c-cc20-4213-9e16-975515c2a926,céline dion,29,f,34.0,Romania,"Apr 9, 2008"
7553479,6fd1fc53348a500d6d83c69b95ccdee5d1a99321,63011a8d-0117-4f7e-9991-1ef1f337ff70,klaxons,171,m,20.0,United Kingdom,"Apr 5, 2006"
16457765,f35dd2255ff058493aa8b137b5f2be7cbc935131,602a999d-4d99-46a1-97e2-1883b1d70913,dia psalma,375,f,16.0,Sweden,"Apr 27, 2008"
10933711,a1e95fe0764b1885d3f19cf89c47f2334662dd62,3225d99a-8b48-43bb-8c0c-d4a8845be472,kim hiorthøy,551,m,24.0,Norway,"Nov 8, 2004"
14115149,d0d1734aab708869062ab5e7bb83750099bcd603,012e3432-71d3-4317-9ce5-b60cb6cdc38f,the rasmus,138,m,18.0,Bulgaria,"Dec 25, 2006"
12338687,b6afa928d85ba24532a848416c9a14c3e95a7b19,9c9f1380-2516-4fc9-a3e6-f9f61941d090,muse,156,m,20.0,United States,"Jun 2, 2008"
14828485,db4556861db6ef07d7d468892fcd6ccad8dc021b,b1e23ada-a7eb-42d7-91ec-67a43bead43a,hypocrisy,118,m,19.0,Greece,"Dec 17, 2006"
9006929,8554247586ceaf29e562ed80f5d1455c792543f3,2eada8f8-056a-4093-bbc2-004909ce743b,broken social scene,53,m,,Poland,"Apr 26, 2007"
13027286,c0eb3d9282d6ea7571a503fa544a693d7063dfdb,9fdd9163-9824-413e-91ad-d01e561b4078,the rocket summer,73,m,18.0,Netherlands,"Jul 19, 2007"
135947,01f8b75f1bf4c233712d8d30d656099f42272e16,1de8f38b-ed8a-4c33-a921-3cdb9fa777a7,gospel,186,m,22.0,United States,"May 28, 2007"
16904360,f9f839f324853507f461ea8d8278cab673589441,a62318eb-0419-4ee4-8194-a00d29afa9b2,sugarplum fairy,51,m,25.0,Argentina,"Jan 22, 2006"
1529823,169b853d4f03890b66842943d8434547f119d356,6e64cbfa-1a60-450e-81f4-c044c868ab24,ensiferum,97,m,20.0,Azerbaijan,"Mar 19, 2008"
16547338,f4add38c43c9bb348d9b8f19a5b9cadb900595d3,7b0a63b2-b8e8-490e-b724-1d30cb5edfe3,bonnie 'prince' billy,644,f,31.0,United Kingdom,"Nov 30, 2006"
5227063,4d893063ac03ddc370d0bd843681744af327e657,3c752ab9-63c2-4050-9ef4-92d1a0ac22bb,la pozze latina,4,m,24.0,Chile,"Sep 21, 2008"
9132853,8735f0639b4f7b13dea59acff05bd8b15bcd0124,b7e61a98-84d5-4efc-866c-7166e3daa523,contraband,179,m,20.0,Uzbekistan,"May 26, 2009"
14573008,d784a708fb4d16809972047415f0778bcc57fcc0,f8a5d80c-a6b7-414c-9482-c5d710171622,caspian,584,m,23.0,Germany,"Jul 16, 2008"
6412209,5ef71fbf794f492ad4e708b24e01af2e1208b21c,0671576e-244f-4b16-b168-6f860c967329,melody club,131,,25.0,Sweden,"Aug 12, 2008"
2407051,23a36e9ac2bcaf944535e14d5515227c8435f2f0,9c52f2bc-bca9-40ec-9640-2976fdf24236,alarm will sound,23,m,26.0,Belgium,"Jun 26, 2008"
12222240,b4ff66ae6a3279641c356102e0dbf70db0a0743c,cdb1cf13-1787-4107-96a1-1c512178e23c,michael angelo batio,14,f,20.0,Argentina,"Jan 26, 2009"
15988593,ec93c59100f2474993726cfaf484815c5bc09df7,302bd7b9-d012-4360-897a-93b00c855680,david guetta,298,m,19.0,Germany,"Jan 8, 2009"
3311080,310de13a7280afed09a2ebe59849270e2975a626,c3f28da8-662d-4f09-bdc7-3084bf685930,iron & wine,4442,f,22.0,United States,"Feb 6, 2007"
3651300,36302323e9b5c3436c58b66fedd18f7180155dc4,7f36c2ba-a338-402f-861f-390229bfae04,from first to last,54,m,18.0,Brazil,"May 8, 2009"
6011479,590bd8a73bcc51b8acb4e9d22f805d6e533f85b5,6fea1339-260c-40fe-bb7a-ace5c8438955,lacuna coil,14,,21.0,Turkey,"Nov 17, 2007"
7025354,6804b06cd8a0467d8681e3d4d9cef9261a05c28e,e99f6d62-f62b-4e1e-8593-33d5696d85f0,los bunkers,728,f,,Mexico,"Nov 24, 2006"
2297444,21f02945bde4d964a5ab1b13a9cff3790c24d2aa,f27ec8db-af05-4f36-916e-3d57f91ecf5e,michael jackson,191,f,17.0,Denmark,"Apr 15, 2008"
15698766,e85ceebb2507e121bc5773173470e7b7c2dc8253,b45335d1-5219-4262-a44d-936aa36eeaed,ladytron,1492,f,41.0,United States,"Mar 7, 2006"
4806164,4721fd8ce987b4dcf225e7c44413d0b106c9e07c,14e703ac-8364-41d5-b609-af2fd90343e9,b-tribe,22,,,United States,"Sep 8, 2008"
12475429,b8c14636487c2b4fc70dea50aa7353fa48049ae2,c07f0676-9143-4217-8a9f-4c26bd636f13,my chemical romance,130,m,18.0,Brazil,"Apr 1, 2008"
13473725,c764ac37dca11c5119ac11a48dafb18b82181bac,69ee3720-a7cb-4402-b48d-a02c366f2bcf,the cure,10,f,24.0,Romania,"Jan 9, 2007"
1175575,115ebad61fb37f015c2fe5fc1260ca44e9bc3f39,4c99c0b4-5d46-44d2-8c49-ba47a522b016,isolée,169,,39.0,Spain,"Aug 11, 2007"
13801826,cc2cee11706312e694761b67c2f8c5c1e95c5d09,7944ed53-2a58-4035-9b93-140a71e41c34,sting,396,m,39.0,United States,"Mar 30, 2005"
4513402,42be6b729a35946cd5173673b9a7f1b475360035,cc47e458-a1ee-4efc-9f83-f1fdfb9e7fc5,ifwhen,165,m,30.0,United States,"Feb 5, 2006"
12171147,b4430456e20e92bad859e52165652a756e33535f,56e21084-625d-4d9f-ae5d-aad938cbc98d,mark knight & funkagenda,42,m,21.0,United Kingdom,"Apr 16, 2007"
14688511,d93be7f7fbe70423070d59b2337c6c9edfc6683d,0103c1cc-4a09-4a5d-a344-56ad99a77193,avril lavigne,4,m,33.0,Germany,"Jul 13, 2008"
15306982,e265af70b1c19c5655cdfbdd8b8cd4df1f27da14,ea854cc1-13fc-4fd0-86a5-d2c7dba06764,mando diao,14,m,20.0,Russian Federation,"Sep 4, 2008"
4642126,44a33604d8786fd3c680cdffcdfb59ca6cce4acd,17e137fb-59e5-4fd7-af48-afc34995396c,atreyu,146,m,16.0,Sweden,"Jul 1, 2006"
12376895,b73cb302d4a1aa1755196ff487d10d34a0d42099,c4f279af-c8f3-4752-b34d-c6d8fbc0c560,leeland,12,f,35.0,Mexico,"Nov 5, 2008"
6600879,61bcbf407d277901269d292d94f3f5f1cc66cd0a,055b6082-b9cc-4688-85c4-8153c0ef2d70,crippled black phoenix,204,m,21.0,United States,"Dec 9, 2006"
9257276,8902b7af6ed909ae879b51720e342088e13fb230,63b53711-8aad-4769-bd2d-00deb0f5005d,alberto plaza,70,m,24.0,Colombia,"Sep 26, 2008"
11528541,aad91ad528bc8f3bfee9f3fae9c23f8b62828add,fa31e7d4-a03a-4110-98fc-f8826e95ec25,converge,632,m,,Canada,"Apr 8, 2007"
10886769,a12adc90027174a520185f2e2b9894c87b38c391,d4a8e74d-0315-42b5-9fcd-3ee1ded14f26,the comsat angels,571,,25.0,Germany,"Oct 24, 2004"
9753405,904ab48a76b1010633147e12f5038ea2f595cd0b,8c87dda0-be58-4e48-a3b5-2626f26364c7,son house,189,m,21.0,Germany,"Mar 9, 2007"
6802808,64bd475b0116896ee4914788ea381da6fcd41929,6fa94794-75d4-4688-87bc-8697fcd48cbe,gut,100,m,19.0,Argentina,"Nov 22, 2006"
16934644,fa709c70dce2afbefd310a0fd00cfbedf3aee496,7944ed53-2a58-4035-9b93-140a71e41c34,sting,121,m,27.0,Romania,"Jul 18, 2007"
4507172,42a71c8e25a1e98ea9abd3caaefb1979f77ae410,fa97dd36-1b82-43d7-a6e4-2adeafd59cef,fleet foxes,535,f,,Canada,"Jun 20, 2006"
14534793,d6ffe5ed49399ef2bc8d9b657e775648ca1abdc4,f2030ec9-6ca4-405a-b69a-148196b0e4ae,rodolfo biagi,5,m,44.0,Argentina,"Sep 10, 2008"
13152422,c2c2e16f77e74ab2204e04950536d8661a072c57,2e9c624b-f2d6-456d-9778-8d0b004b8ffa,ayub ogada,135,,,Australia,"Aug 23, 2007"
10972964,a2847d791934a96c8d31f959d1985542aab36237,7d942b74-f556-49c5-8987-067dc0488c90,karate,348,m,25.0,Turkey,"Mar 3, 2006"
12261252,b59410939759a12331231d1849f0634f5b22909e,0568e321-d42b-4da4-a025-2643c9fc13dd,faust,333,m,28.0,Netherlands,"Oct 8, 2006"
656435,09bb4aa9d921d680ff1d9997aac8e5e82edcf0f9,93d6c2d5-3307-4c58-ad40-754409251985,the max levine ensemble,222,m,34.0,United States,"Apr 21, 2008"
7940386,7598b2dc47131f0e5d8aa3ec6863ef13c3430fbb,05755bf1-380c-487f-983f-d1a02401fa28,cat power,27,m,31.0,Norway,"Dec 26, 2006"
2225966,20d805f4991209fbba7d57d0e93c59145c37c04c,8ba640b6-46d8-4438-a146-9df66d47a286,tay dizm,32,f,18.0,Latvia,"Oct 8, 2008"
2791423,295bc3021dd14ce69d6e8099f4ef3cc04c00c0e8,081b133e-ce74-42ba-92c1-c18234acb532,andrew bird,39,m,31.0,United States,"Dec 21, 2008"
9737544,900c7038566e4954225ab45ecb940a87af78939d,b345af35-205e-4eca-8006-029e5c20127e,simple plan,135,f,28.0,Germany,"Oct 28, 2004"
16574805,f5143da6c8f78dae4d11520d1e00d6912b2b2726,3599a39e-4e10-4cb5-90d4-c8a015ebc73b,portugal. the man,29,m,20.0,Germany,"Nov 10, 2008"
666377,09de3e9e99240686fdc2ab17b8bce5a06f691000,b7c5cc40-c061-44ed-8b2b-d0ff774603c8,biagio antonacci,8,f,35.0,Brazil,"May 9, 2008"
14218095,d24f1b56e7faca495790899302fe8e595f465955,172e1f1a-504d-4488-b053-6344ba63e6d0,nick cave and the bad seeds,41,,27.0,Germany,"Feb 28, 2008"
11902363,b052b24d3094ce51fc6085f7d2588e8f404bbc97,f22942a1-6f70-4f48-866e-238cb2308fbd,aphex twin,35,,,Japan,"Jan 11, 2007"
8349860,7ba0fb7e2c29b13914c61745c5530a79ad46a21b,6ffb8ea9-2370-44d8-b678-e9237bbd347b,kings of leon,235,m,23.0,Spain,"Sep 23, 2007"
8928554,842190519fd8881f79b5b43feda19ec62c88d9c5,0c9bfbdc-4e64-497d-bf80-5c891e6766a3,discharge,232,m,25.0,Russian Federation,"Nov 10, 2008"
8805652,825152ad6b02eff9e1135cf8a94ac9fccda5e8b3,955a2de9-357c-470b-8467-cdd50e909930,albatrosicks,89,m,,Japan,"Feb 24, 2008"
8673520,80659c2db60a4fa8ab7ac47becdfd44ef0696dba,b4f8e022-16e0-4ed3-8ef9-7d22691340c2,paul o'dette,326,f,20.0,United States,"May 1, 2005"
908136,0d78447c485bf5208da6a9ca7490f2e466488b56,9e414497-23b7-4ab7-9ec6-8ea9864c9e87,????,459,,24.0,Japan,"Jan 20, 2009"
14973692,dd789cd40e5e9bbb3fc297cfb372f959529ac0ee,023d64c9-93db-4a20-8c5c-2efa1a53481a,josh rouse,840,,,Sweden,"Aug 22, 2005"
10915039,a1a07a8999a32f94729e0c8e6148370523c32fb6,cca40a67-e959-46f8-a3f3-8a3f77d2da9e,russian circles,52,m,,United Kingdom,"Apr 5, 2006"
10845082,a07fec921f8af90cc6911b3f0f31945ad0d65501,71e5c3f0-ce6c-4820-9522-8519808fd629,pagan winter,2,m,21.0,Turkey,"Feb 5, 2009"
14585808,d7b9da077232fc4eebb8872f344d138c2dd084ac,4ab7ef36-5111-44d0-8104-54f884724eae,leviathan,36,f,22.0,Germany,"Jan 13, 2008"
4291085,3f7cd9859df353452749dc15e18e4690eb5e5c29,1d93c839-22e7-4f76-ad84-d27039efc048,sepultura,435,m,37.0,Czech Republic,"Mar 31, 2007"
15256462,e1a5cc0a7665bd877b6c9b9ea581fb9b98926bf5,f57e14e4-b030-467c-b202-539453f504ec,children of bodom,196,m,23.0,Finland,"Jan 27, 2008"
13484752,c7914230dc96df7337bc0b6a50431e602b41894d,90cc2464-234e-4da0-b39b-576f36e633bc,antony and the johnsons,95,m,33.0,Italy,"Jan 18, 2008"
6591341,619aca29a8d33b0fc4e4302a65a215d2a86e3033,b267ca80-034e-4dc1-9ed4-ec45f1fed41d,good charlotte,341,m,20.0,France,"May 31, 2007"
13990491,cef488527cfe5a96d00084acbdf48a609738ce79,c2bf8ed6-f5d9-477f-bc93-7b76f1d52e7c,one tree hill,108,f,23.0,Spain,"Dec 12, 2006"
1232741,12371eb22444fa0b7f81c8b662f881eed6b4137c,a74b1b7f-71a5-4011-9441-d0b5e4122711,radiohead,185,m,41.0,Belgium,"Apr 30, 2007"
10965402,a269fbc8c0453982908e2d8f6e86db0cec6fb3aa,0cc9e56e-a623-47ea-b5f2-1a1757cc2426,sugarcult,54,,16.0,Netherlands,"Nov 29, 2008"
11056142,a3c1bb85c6d647cb7ed2b3cef3edb794bee886e6,452adc48-c80c-4663-8e0a-dc63ce026ca8,masterboy,22,m,23.0,France,"Aug 13, 2006"
14028940,cf8b32d7ca3d7c67112e81673a5620c9866ca2f9,406552d4-5ba1-4226-b7c0-367bc50fc767,faith hill,81,m,21.0,Bulgaria,"Jun 17, 2007"
9324253,89f919c96c99d36f91707321b7c736e118a575f6,21f9a787-d8df-42c8-81bb-425f1527085f,sweet noise,56,m,32.0,Poland,"Oct 14, 2008"
