userId	artistId	artist	plays	gender	age	country	signupDate
0310e6c4f54d8b201ffb3b57a82668ef38a7857c	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	the who	0.008333333333333333		50.0	United States	2009-08-03
d2ea8d564680c577b985772378ef2c8ae2db4471	34d42823-6b56-4861-a675-1565bf40d557	silbermond	0.30833333333333335	f	16.0	Germany	2008-04-10
f6736390817abd2629d7358c0989b465dab40f84	8538e728-ca0b-4321-b7e5-cff6565dd4c0	depeche mode	0.045714285714285714	m	39.0	Norway	2008-10-22
6454d4e30e5a5f5378fee3e6326148377bf95597	9a58fda3-f4ed-4080-a3a5-f457aac9fcdd	joy division	0.1786476868327402	m	23.0	United States	2006-05-26
5009289b7b077f13ea801f00bbeaac4842d9743a	77cceea7-91bb-4a4c-ae41-bc9c46c1ccb5	nouvelle vague	0.2560706401766004	f	28.0	United States	2007-10-07
9f71f115a0fe4ec0f02dc5a67e13ccf92847ac6b	4df5d35b-a9d4-4d4f-91f6-bae55693de31	zebrahead	0.09433962264150944	f	19.0	Spain	2009-03-25
f37f2b9b7192fc589f13bb5d74c48ad38eb3da30	69ee3720-a7cb-4402-b48d-a02c366f2bcf	the cure	0.08276450511945392	m		Russian Federation	2007-01-14
3abb3bbb9148542ce44619641d1c30fd77bd815b	05755bf1-380c-487f-983f-d1a02401fa28	cat power	0.06930693069306931	m		Australia	2007-06-25
e090a233ff889afab11b0f67685d99f47866c18f	650bf385-6f6d-4992-a3b9-779d144920a4	django reinhardt	0.17691477885652643	m	52.0	Germany	2007-09-16
bd986fdaf2fbe037ae5f03a18cf179ee9d7b7f06	b9472588-93f3-4922-a1a2-74082cdf9ce8	panic at the disco	0.30451127819548873	f	15.0	Australia	2008-01-23
5eb8ae4d7a0c94dca98a9a1b868820676e522c45	ce7bba8b-026b-4aa6-bddb-f98ed6d595e4	napalm death	0.28888888888888886	m	18.0	United States	2007-08-29
6d4e796385ba910973d823b383053b5bac645e7e	caf4109a-05e5-4067-b619-b705d137f68d	current value	0.2565597667638484	m	28.0	United Kingdom	2007-06-06
d8700312e80b09d6497d28550ccc5e955c7d41d2	9512eed7-a1a9-4e2f-8cac-c10d1448c1ce	this will destroy you	0.09022556390977443			Germany	2008-01-23
3eb403a4f47b2054e00d23e15be8c83cf999f59b	f1560407-8826-4ec9-b78f-e0c3fa3ea4f5	quantic	0.17253521126760563	f	18.0	Poland	2007-11-30
12aec1afa80ec23a56b03fc47a339193e294bd02	82a5b152-ee60-4447-939a-dd5a91cd7c38	sentenced	0.18175895765472314	f		Finland	2006-01-16
f264393787c62f9742b45812dfce4bd3cdd57564	429d5f26-329c-41cc-bdff-17c29dbf1fb8	the bouncing souls	0.0260707635009311	m	27.0	United States	2008-10-10
96229d67cd430aa4d74b3cf6b5f76e5d39d7e935	0f6e80ef-1972-4dee-8896-dc9955f1beeb	corrosion of conformity	0.007082152974504249	f		Germany	2008-04-24
f7cf6e00d7371d0fc78116d58c679a2845aac2c9	92e634a7-6023-4be8-be15-ebba822f5b34	maxïmo park	0.0272		23.0	South Africa	2008-07-14
605b8f51e9197e0cee7ab5b4ef29555b2c26bb25	9d69fcb9-b891-47b3-933b-342fd27bf4c3	paul kossoff	0.2119047619047619	m	20.0	Germany	2007-12-12
2eab902faff7ff29bcf4ed65ba966ce45b6fb63d	eed0f0e6-9072-45d8-ac58-23bb6b9f24d2	alina	0.07331136738056013	f	18.0	Lithuania	2006-12-03
fea4e1e010544652946b65b9c2de17f6491e4fa2	86e3f0dd-7746-4a57-81d4-d700639042f9	danielson famile	0.028207461328480437	m	25.0	United Kingdom	2004-03-24
2a5769f58c32c5f10a226efe17fe0a7cf12fce6f	782e2c3e-b65c-4d1f-a6c1-bd59d46473da	pete bardens	0.05568268497330282		54.0	Japan	2006-08-28
4eadbd0f7a00fc6cf6984517ce15b30aec812a59	09a6ae88-7589-4ab2-b10c-dd50ebd526a0	new radicals	0.11682242990654206	m	27.0	United States	2006-09-24
f3ef8251d71ab1ed180e8b9485e6895190e20e3b	fe451fc6-d58c-49e4-b8e4-6a1b11b998fb	clan greco	0.17819148936170212	m	54.0	Turkey	2009-03-20
e031758d4f2338d9b9674d3f9b7abf50a18c8f0a	7db6aae5-6644-4513-9bfc-ca2e79d4469c	peter tosh	0.00670690811535882	m	21.0	Germany	2006-03-01
eaaa72b85d62431e7f82cc3ee8c006eb08d577ec	46eee822-833a-4456-9cb5-5c089dd32d2e	dúné	0.09529860228716645	m	17.0	Romania	2008-02-03
6997871ae8fb0203fe6f68dac52c661d58520619	4e5d156b-d8c1-4758-818a-f23f9abd887b	josh kelley	0.056179775280898875			United States	2008-10-13
1bb842084e207bd872f15f373c665e78b25ea919	82067303-95ad-4017-904a-b4df55a348a5	vladimirs	0.014792899408284023	f	20.0	Germany	2009-04-27
d6c72c749683ae01284e72a499b8a9fb6496ebf5	1eeaf46d-4991-4e95-8068-927627ccfc18	tunng	0.10272277227722772			Denmark	2008-01-13
b5fe7d175079d6b638eef66d571ab4c27393ce54	db92a151-1ac2-438b-bc43-b82e149ddd50	rick astley	1.0441696113074206	m		Russian Federation	2008-09-11
46fa7e9443eb869efbd9e82a20c8d4371c09fded	23a03e33-a603-404e-bcbf-2c00159d7067	the offspring	0.2508751458576429	m	18.0	Czech Republic	2007-11-25
204ce844cdebc4930831aa93f28562fd15c8ddf1	b345af35-205e-4eca-8006-029e5c20127e	simple plan	0.04141104294478527		20.0	Italy	2008-06-17
1c9dbebed7c51d233aa350df48b7dfd041ad59ab	f181961b-20f7-459e-89de-920ef03c7ed0	the strokes	0.10734463276836158	f		Brazil	2008-10-16
ccbc1a15ffd7a957140853d9076c1ac9154cc054	fa97dd36-1b82-43d7-a6e4-2adeafd59cef	fleet foxes	0.16964285714285715	m	31.0	Finland	2007-10-17
03e5179fca5c4f8fe6cefd95822a24610c830fdd	46f4e349-ddec-4131-9367-91b630a821d0	the pains of being pure at heart	0.08928571428571429	m	17.0	Portugal	2008-02-06
aad7dd3c085193134b50e7d0267792f78a351c0e	4cfe744b-fcfc-4d05-8627-d0f4f3969163	denison witmer	0.15834767641996558	f	26.0	Heard Island and Mcdonald Islands	2008-08-27
6399d40777ac66c6b743a7b1cab9f109d06fd20f	9047fd95-770f-4a8a-a6e3-3b071a882e4d	enrique bunbury	0.5130072840790842	m		Spain	2007-08-13
db5c7d76a5fb98f566cfd10d140104b318fdc28e	3678bc88-5564-4682-a264-2075eaaaaab3	shigeru umebayashi	0.008771929824561403	m	33.0	India	2007-02-15
619cf78187876bde525ce5b8a1e0fb82eb4f32df	17167af8-c1da-45cc-bba2-9d23f068b7a3	dimmu borgir	0.11543287327478043	m	33.0	Norway	2008-01-24
b4530666d289f37777f70e877eda3e822db342f2	7bd47e67-ecd5-49d5-837f-c692df38da4e	the maine	0.07021791767554479	m		Portugal	2009-02-11
6df5dfa9ffd0eb14e5b4daa4593c3b3f2f5466d3	3e55d51d-687f-4a9d-af96-2fabccf802e5	the cardigans	0.053881278538812784	m		Spain	2007-04-01
5753cb326f576753c8c6e94f9ce30cdd34fcd0c2	4e024037-14b7-4aea-99ad-c6ace63b9620	madvillain	0.18181818181818182	m	19.0	Poland	2007-02-22
a21565f02a16afa0e878599a46b058b91ac4f665	2314c8f3-7910-40b2-80da-8ac023164a51	satellite	0.0019193857965451055			Germany	2008-10-26
2868af9cb893c54f45609fb60e627f7d7fe87119	9a3bf45c-347d-4630-894d-7cf3e8e0b632	santana	0.025732031943212066	m	45.0	United States	2007-02-28
fb970b681df389eb8f3b24ab860c02c9cf1a1394	fdf724d7-967d-4a56-a11a-1866ab491759	open the skies	0.5825049701789264	m	19.0	Germany	2008-11-13
406ae22b399e94c334a9268c9962e5891b5d07be	22f5e7bb-1ac9-4c8f-935c-3e10c36b955d	jeff lorber	0.3510506798516687	m		United States	2008-01-12
da32db592edb87c580c8d6339b14a0d20c07c319	7aa4a16e-9d5a-41d3-968e-fae1a2c84d05	iam	0.2117310443490701		27.0	Russian Federation	2008-05-01
6c0b3324a622463cf441f94e4ced5ea7d85abaef	1b54e90c-638e-4fdd-a20e-4ab09db9fdaf	the get up kids	0.44212218649517687	m	24.0	Portugal	2008-07-17
96862c03b3c76af712068cd31471fa498d66f55c	d5d97b2b-b83b-4976-814a-056d9076c8c3	notorious b.i.g.	0.10996563573883161	m		United States	2008-08-26
a482a1faf7b8e3fc23cfab284ecff0b2b5c548c5	8eb3eeb4-0ae2-4f04-9e10-fc0606f3ee26	as the world fades	0.05203619909502263	f	20.0	Russian Federation	2009-01-13
2f1c83652a4acb764ac6570d8acc886721209fb1	79255a50-40df-447f-9612-2cf669080196	the raveonettes	0.07561597281223449		27.0	United States	2007-01-09
f7bcb63294a1bb14504b7bd1eb0f20fdb19ca01b	31687c43-f627-46f5-bb90-2df3addd3630	denis jones	0.08067542213883677	m		Switzerland	2007-04-30
3bb36c3fd27c2e5dbe8185aa91532396d7f89575	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	the beatles	1.059044551798175	m	19.0	United States	2005-02-22
dd15f094a8ddc96f5f6296def1f153ee1da352d3	c71abd83-9d66-4c7b-9f0d-c9c36e85a955	dilated peoples	0.027777777777777776	m	18.0	Poland	2009-01-23
e0dc2c67e56d2ad3e4215c1d83f024945e08afeb	8df4098f-2386-4133-be1a-6c1163bdd10e	rockettothesky	0.24244712990936557	m	26.0	Norway	2006-08-15
dee6ce3254887365fe7a8dc3a3a7b0f181c31761	149e6720-4e4a-41a4-afca-6d29083fc091	bad religion	0.02159827213822894	f	17.0	Netherlands	2008-12-23
3587305dfa1b406106f7a60ff46f073c512dead7	bcd18e59-2691-44b4-9b2b-00aaa0b68c93	deep space network	0.01818181818181818	m		Finland	2009-01-15
0bac1b6979e9daa3f5a1f5e0f2dd1c465a0e00c9	0e85eb79-1c05-44ba-827c-7b259a3d941a	felix mendelssohn	0.011881188118811881	m	21.0	Israel	2008-11-11
0d4eefde647b2b0c303bf9e202527c61c0776996	4a4ee089-93b1-4470-af9a-6ff575d32704	the prodigy	0.01002865329512894		18.0	Israel	2008-05-02
e582e70813ac1f78f0aadd6fbbe8f62f9c9d8aaa	d700b3f5-45af-4d02-95ed-57d301bda93e	mogwai	0.049206349206349205	m		Sweden	2008-07-09
4105a353a35c07c8ba61e350a8f0525b0ffd7ab5	eaf6a7ca-105d-4a94-ba02-8c3e4040319a	rilo kiley	0.1845102505694761	m	20.0	United States	2006-08-22
05a62bd69abcbf13cd11b1ec8908d0f6b566472e	f05d0531-9884-4aa8-972c-1ade7f037d02	dreadsquad	0.1856594110115237		27.0	Poland	2008-02-09
9b38137f59cc2d063771a5e3bd1f55289f98d601	7b0a63b2-b8e8-490e-b724-1d30cb5edfe3	bonnie 'prince' billy	0.058981233243967826	m	33.0	United States	2009-03-23
f4c065892b9b75f5ec4b456da79075e47ada4144	24e36781-1f4a-40af-bd18-c5de61f10c66	girl talk	0.04421448730009407	m	26.0	Norway	2007-05-03
0f16dc3f6cd9432da0d9edaa6d2c6edf8fb6ebf8	4f9675d2-f6d5-486c-9b26-33dcca998500	fergie	0.07708333333333334	m	20.0	Poland	2008-12-06
29a24b55e5f2f96a0c0042d2b251b90c1b1d25a8	39ab1aed-75e0-4140-bd47-540276886b60	oasis	0.06922435362802336	m	27.0	Belarus	2006-12-18
096c478bc2bf57ae256b59fb5ad64eee3b853801	3d65bead-6eae-4012-8665-d5f593ea4a62	gary jules	0.04777327935222672	m	19.0	Russian Federation	2006-11-12
c18033d161b694eb256469be46c51c12bf9751a1	4bb4e4e4-5f66-4509-98af-62dbb90c45c5	disturbed	0.14450354609929078	m	31.0	United States	2007-02-27
be8a4b433b23a3fa2bebe7847b002df74a707a11	b071f9fa-14b0-4217-8e97-eb41da73f598	the rolling stones	0.057692307692307696	m	28.0	United States	2007-02-11
e061be4bd77333304678af97d2fd026cbb9c0a9b	d3b2711f-2baa-441a-be95-14945ca7e6ea	roxette	0.01953125	m	26.0	Slovakia	2006-09-28
7e47ff8c28408a81b1fb4e5537ee626a1752e504	6e0ae159-8449-4262-bba5-18ec87fa529f	rascal flatts	0.009027081243731194	m		Sweden	2004-10-14
b628ad5a06b554258c58d6351204216f414ea7f3	8eae1e0a-1696-4532-9e3c-0a072217ef4c	drive-by truckers	0.04151291512915129	m	56.0	France	2007-04-12
1a7fb2e79b6ec49efc92aceafe6b291a75e6c17f	0ad7bbcd-6e77-4dc0-bb61-e331c46f70ec	the good life	0.017114914425427872	m	22.0	United States	2009-02-15
076b765683b38b6cd8e910c1a951b463b18e37d7	4bc68956-3e60-4d35-8b92-d1783ab55398	la mosca tsé-tsé	0.1664	m	20.0	Spain	2008-07-14
467b49e40b2637e786e5d265475d67828b5b3f3c	65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab	metallica	0.08125819134993446	m	23.0	United States	2008-02-27
9002238c3b5bf9ca249ae3a5ca246117c46f0010	b669c53e-5a1f-4adc-80be-755e64e8115e	symphony x	0.4114331723027375		21.0	Italy	2006-11-05
c56f5c3798e5ce647ee2878d3bb1fee5f4cd73b5	6faa7ca7-0d99-4a5e-bfa6-1fd5037520c6	grateful dead	0.1969111969111969	m		Germany	2008-02-13
6890d3cfd7ffa783f0a7d208d369cf4a0a169a80	8a3e1c4f-59a8-457a-826c-fe961419a8ae	the last shadow puppets	0.04133858267716536	f	13.0	Portugal	2008-11-08
4c8a682b6f5642fa76bbb1048d0c5bc65880f61b	c2a736b7-8ed5-4c68-b2cb-0a55fd8151de	anorexia nervosa	0.044921875	m	21.0	Bulgaria	2008-11-04
18ccee14d7a2d2d0377e301eb3fc67017a016aec	5f6be871-eb98-42f1-bce4-5a3d8212c281	m.i.a.	0.8528428093645485	m	22.0	Germany	2008-08-10
3d013c7f1ba7b7e04d4412f0a12996325cc00816	8c9200b8-8e05-41d5-836e-44a37905560e	hadouken!	0.4755671902268761	m	19.0	United Kingdom	2007-02-09
f3569240e7515cf80252ff37253e792dd3754172	164f0d73-1234-4e2c-8743-d77bf2191051	kanye west	0.5833861762840837	m	20.0	Germany	2005-12-05
b68263b44551f36e8245d7587b52c471441cd48a	e471b63c-c3b5-4f62-a971-cd0b2273838f	serj tankian	0.08380681818181818		25.0	Japan	2008-04-26
939e7d057bc5b3f672cd1a1e32da2b1df712fbde	b04df404-eefa-4ae4-9f3e-ba220d9dce16	pnau	0.06272617611580217	m	19.0	Australia	2007-12-23
52001af6321b3b8366bc764ab87dda3275d7d7bf	d4f82967-4008-4481-953d-399d089753dd	aiden	0.188951160928743	m	20.0	Indonesia	2006-10-29
cd744f85ccf85d43c5b3376ec2d4f816960f4fdb	67455f3b-6112-4f6e-9cfd-000ddf0783df	bill holman	0.10352422907488987	m	23.0	United States	2006-07-08
05f044efe584127050f65e4c32e1bab8bca2ed7b	2df6ef29-6a3a-445a-b711-ed300a862221	david fiuczynski	0.015828677839851025	m	43.0	Argentina	2007-04-22
e5ae32ab4a591622c9f765371b2bfc0fb8674bab	8fd050eb-65c8-4865-8b8d-ea20d9dc87ca	ghoul	0.09002169197396963			United States	2007-09-21
06fb71f897da5ac3680a07bdbbd3e75ad137ebcb	451f9db1-f75f-44f9-b218-f8bdf22035a1	jim sturgess	0.013235294117647059			Italy	2008-05-20
43c802b72f0395a714a61b75b1559ad5343a4585	985c709c-7771-4de3-9024-7bda29ebe3f9	norah jones	0.06363636363636363	f		South Africa	2009-01-15
10346d20a28fc26e82e325a6dbcf34a3b7321201	9a4bb654-35c5-4c88-8460-39d5bb01aa57	jordi savall	0.08310626702997276	m		Spain	2008-03-27
3f4d5dccefab744c5b0e69eb1375fc7fc4e19eb9	66c662b6-6e2f-4930-8610-912e24c63ed1	ac/dc	0.4337748344370861	m	21.0	Russian Federation	2008-08-04
3fe4b0fb1b598dff9cb89d700e659fa715c098bf	6ccdd498-bd4e-4afa-b4a1-1d807bc36ce1	wingnut dishwashers union	0.06818181818181818	m	23.0	United States	2008-12-02
ca69b54092e4fae9aace8782f1593cbe118199ba	ea9078ef-20ca-4506-81ea-2ae5fe3a42e8	madlib	0.46257197696737046	m	19.0	Norway	2008-10-26
98a371adeb0f9e3d52636dd5a84117363c3913fe	b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b	nada surf	0.3007518796992481		30.0	Spain	2007-05-02
87273480dd52f19007a23739ef98c868a04b9447	359aa76f-2480-48c7-b7ad-2c285cc1f657	hanzel und gretyl	0.5659543109801032	m	21.0	United States	2006-07-13
fdfa59881e35c5e7a61a7cddc069cd21a09b0113	8b5c6eae-b2f7-43e3-b5b0-abffb1428390	l.u.c	0.25415676959619954	m		Poland	2009-02-03
0131cbf0be2013c7fbbf9b6ecc0c4c12103c72cc	299597ae-3a20-4bf1-973e-03704af69f6b	the royal philharmonic orchestra	0.528852251109702	m	31.0	United Kingdom	2005-12-05
b19f2183a1ff4777bde257cfa056830d5fd8aaf9	a2361c7d-ddb6-41c1-a9a0-be09fbbb8d21	isaac hayes	0.03386454183266932	m	38.0	Netherlands	2008-11-14
4809d7dde37c920ad4ae3fb69334680992f96577	382f1005-e9ab-4684-afd4-0bdae4ee37f2	2pac	0.028440366972477066	m		Norway	2007-04-06
5f93d209e3242e889e19e21cfaa07ed95b8a42e5	09885b8e-f235-4b80-a02a-055539493173	the all-american rejects	0.00558659217877095	m	28.0	Uruguay	2008-04-14
9cbd01aebf5313f6749efadf7e4e275bf45596b4	f1548c5b-329e-4036-921c-02213a04b525	uriah heep	0.573394495412844	f	25.0	Poland	2006-01-25
17ed607d7994beaa7143540eef2c8ea9c2ab2bac	b0ca0d85-24a8-4a00-860d-357ff688b69c	bootsy collins	0.013769363166953529			United Kingdom	2008-08-27
0626178d2c4d5ca8f9e29af0d389aa55b4d0260c	4ab7ef36-5111-44d0-8104-54f884724eae	leviathan	0.5288683602771362	m	26.0	India	2006-09-09
0f410fa2c8877abcd8b663112c80568b94aeac75	b18bc9c4-6f22-4f1b-a918-e9c86a39fe7a	10 years	0.08092948717948718	m	20.0	Norway	2006-10-30
842019b7a6c4318bffad8940cad9c5a207bb1014	16aae9fa-d8f7-4e2c-a907-44aee1ad67fc	o.a.r.	0.017614091273018415	m		Sweden	2006-10-29
64a99f52f1cc5aa67fbbe7fb587d8eaf644905be	4a4ee089-93b1-4470-af9a-6ff575d32704	the prodigy	0.022448979591836733	m	23.0	Latvia	2006-03-22
2c37122bc549a3dbc9f278c0126c24bee136f5d3	aabb1d9f-be12-45b3-a84d-a1fc3e8181fd	tiësto	0.056776556776556776	m	19.0	Poland	2008-10-01
6ca1f2646bb064f8d39bd20dc352b654f5012636	b16fd684-831e-4128-8120-6626e76f88c6	hocico	0.095703125	m	23.0	Colombia	2008-11-04
56c0f53eca89c4359539e27bb31135a4fb000941	5a092e7c-faa9-45d0-88c6-052205804e6c	andrés calamaro	0.03541315345699832	m	23.0	Bhutan	2008-08-15
190ae858e2c142209ca380c7f5cc0cde4127fe39	cc197bad-dc9c-440d-a5b5-d52ba2e14234	coldplay	1.1790757381258024	m	28.0	United States	2005-12-24
463c346b5c0620c9f8ea1e352c8cb702cac4c017	2b9967c7-3246-4658-a561-ded5408dd9af	los lobos	0.0029940119760479044	m	29.0	United Kingdom	2008-06-01
d120948a1a4afce94489d3425983deae235c1a55	7c9af1b6-2c3a-41a4-9e35-36b79fc2333e	jonny lang & the big bang	0.03942181340341656	m	23.0	United States	2006-01-29
974faf5975acebab30499408d2ee62e25f4cf8fa	2bfce7d5-001d-4618-adc3-c57c30fb17e6	reggie and the full effect	0.06541019955654102	m	25.0	United States	2005-04-22
94642c7ae98dac12ccfe2e5d1320e7cfb653eb9c	f6f2326f-6b25-4170-b89d-e235b25508e8	sigur rós	0.053169734151329244	m	27.0	United Kingdom	2007-07-27
039a6e0d9cda12e1148ce8872f7ae16e7c6f8744	9fdf0c65-8099-475c-a05e-c2f56f459a43	maeckes und plan b	0.1628415300546448	m	33.0	Germany	2007-09-28
5164d41608db9044266bb0980bc3a16236a0bf21	681bf706-8664-4658-ab1a-39e1d385fae2	esthero	0.07920792079207921			United States	2009-02-20
a3892bfcea70c0d8e1b304f5a3c2bf7acf8b4536	a9416fb3-4d28-4575-abae-f0d160be83ed	neurosis	0.03170227429359063	f	109.0	Colombia	2006-04-10
2acc8c9aa4ea44ceaba9878b6bf172404e8d6227	5f9bdf7a-933e-4059-a955-467f465e60a6	tribo de jah	0.0945945945945946	m	25.0	Argentina	2008-06-03
142c7e00e1e6df0d26562be31b2d9281d3ed72f4	8f389bf5-a950-4a2f-a962-daf08151ee33	waldeck	0.11326860841423948	m	21.0	Brazil	2006-11-11
cce4ef416bf13399f849a4f43a728d89e8f06728	1c5efd53-d6b6-4d63-9d22-a15025cf5f07	gojira	0.7165109034267912	m	21.0	Netherlands	2006-09-24
c5a1ae09c5cdd5f1264d7830c2da1207f7d83294	b93697af-a318-417a-b16e-a9eb47fbe2f8	don caballero	0.28476269775187346	m		Russian Federation	2006-12-16
b7f15912e54365b4240f7564f338ad323be61bc9	f27ec8db-af05-4f36-916e-3d57f91ecf5e	michael jackson	0.055232558139534885	m		United Kingdom	2007-06-03
9c76456c288cb723b6edc921bd28a125e9de643e	55611bfa-4be6-4d54-a9b4-047ef43b6250	verona	0.05263157894736842	m		Sweden	2008-07-31
0501aa6fe90f7503954ae40f67dc066759dc279f	42170037-440a-42f8-b5e3-af096e3784d0	johnny foreigner	0.22719141323792486	m	22.0	United Kingdom	2007-03-09
58990cab4a528d29289ad1db90332d17972910ad	b616019a-810c-4b05-a558-ad8406f225ff	hello saferide	0.1152115211521152	f	19.0	United States	2007-03-16
7acd81c716a2a7050b64e5a507a8e2a95f4fcab0	23d9d74d-c95e-46a6-be26-a6075c49747a	faithless	0.1464968152866242	m		United States	2008-02-05
e9126471dc76758b4c5c8709611e867268dfadea	d135874d-9cae-4fef-97e3-36acbd9f5a26	patti smith	0.1637372802960222	m	23.0	Norway	2007-04-15
b19bdb81d33fe309e5f51dca97319920d900f041	bb9b2f6f-0cdd-45e2-88b2-e04c13c3d4f6	cajun dance party	0.051490514905149054			United States	2008-03-23
f65a4767f6d1a8d02be76e6b74a34e56627fb818	bdacc37b-8633-4bf8-9dd5-4662ee651aec	slayer	0.16516931582584657	m	19.0	Australia	2006-04-14
e5bf5632202e5b8963fda56f5534eddceb3ee5b3	892500b7-09a6-4049-ba92-2d192dd70563	biffy clyro	0.036889332003988036	m	25.0	Germany	2007-07-02
a182aef812fcd84e74ed24a141ef341a36b645d6	cd85a41e-3d85-4d14-ab4b-f35894664730	patrick park	0.08979591836734693	m	21.0	Italy	2008-03-26
7afc8639a85aebf4e8d6151ddbbf067624fffcde	f46bd570-5768-462e-b84c-c7c993bbf47e	eagles	0.014827018121911038	m		United States	2008-08-01
6156c84d747a3af02b31abbdfbcb32fe3efb6fe8	dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3	amy winehouse	0.08858858858858859	m		Spain	2008-06-03
fdd93e0d9c29aa39dfb97785fac62b002a5bcc25	7527f6c2-d762-4b88-b5e2-9244f1e34c46	deftones	0.028446389496717725			Belgium	2008-12-29
73d1028118c534f56d47497b9a777f5c7fbaca58	b7d0ca79-66a7-41e0-bc65-0159f9a77da2	red box	0.025848142164781908	m	41.0	United Kingdom	2008-07-20
df95f647cae5c26c4f25c73171f42059f443d65f	01d3c51b-9b98-418a-8d8e-37f6fab59d8c	sufjan stevens	0.21619556913674562	m	30.0	United States	2006-08-30
b44818b73c332015dafc5772926a1091473a765f	f90e8b26-9e52-4669-a5c9-e28529c47894	snoop dogg	0.10182767624020887	m	23.0	United States	2008-02-24
217450a353108214735f0b3904b24ed4cc876c4a	5a0c06a0-fcdb-4ac1-a078-bcc251ee9f60	cosmosis	0.021739130434782608	f	21.0	Bulgaria	2007-11-08
412883dbfc2c64aea79935037b1b5db121ac43c3	fde7fd2b-2b00-42fb-8c61-9d96046eadac	jeff loomis	0.0125	m	39.0	France	2008-06-29
aaa6e694cd63e6b3f2f4ffe8b3be51fa6b6fa497	dda55cb5-21b1-4450-bb21-d5b0ad35b6a2	rock star supernova	1.117191818684356	f	21.0	Australia	2005-04-17
e6d3244ca51bf777212392664bac3c728140582f	ca891d65-d9b0-4258-89f7-e6ba29d83767	iron maiden	1.2766295707472177	m	41.0	United States	2008-07-10
f0e5e4bc76a31691a30bb5dd9e47921c3e2748d1	ff711332-b409-44dd-ad1d-f7714f8906db	crookers	0.015189873417721518	f		United States	2008-01-31
ee0cc1823b8be15ac10399ffc35754ea28633b0b	79239441-bfd5-4981-a70c-55c3f15c1287	madonna	0.576551724137931	m	20.0	Russian Federation	2008-04-05
17bfb6c4ec3f01fc7fb22d30a8b9f824dcdf0b11	c4153c51-b4ac-4183-beb3-c5dbfce39176	cursive	0.15350877192982457	m	22.0	Canada	2008-12-30
e083edb6b335d1ab94a7986fe4f08d4d88e122bd	f181961b-20f7-459e-89de-920ef03c7ed0	the strokes	0.01308139534883721	f		Israel	2008-05-12
922cbf353839380afe7caf25199de47d5b54c574	b2cc8903-0077-4bef-8454-ac5cef53d126	the ventures	0.2561174551386623	f		United States	2008-07-26
b49a75d05569b5f01389e219074c9ce32d3f4290	298909e4-ebcb-47b8-95e9-cc53b087fc65	lamb of god	0.2557544757033248	m	25.0	Greece	2009-03-05
9928ced34f3b5ca49e0eec8f09c9516cb0b21582	dcaa4f81-bfb7-44eb-8594-4e74f004b6e4	nofx	0.17557251908396945	f	17.0	Austria	2009-03-03
3270e49225633a6891df08d159e0bedc05a9e48f	29bb04d6-5602-464c-8577-f55a27511b27	enslaved	0.2683544303797468	m	15.0	Finland	2009-03-01
cd84cf0a3dfede490a52301618a7dd9b3c2f6b72	5cbef01b-cc35-4f52-af7b-d0df0c4f61b9	sonic youth	0.1019266625233064	f	25.0	United States	2005-11-03
386f73078c66ea80107faef54c4919769bdaea78	92ee5562-3c1b-4e02-ac22-aae6261edac5	blackalicious	0.03127641589180051		23.0	Spain	2007-01-03
9708eb5e0d3284f9593d08a5304ab04e15effb09	e68f711c-f0ba-4e5d-bc59-dad57afeb27c	colleen	0.09941137998691955	m	31.0	Sweden	2006-01-22
7a045004abc5e9c1e6db4ff00963a3286b3c134e	66fc5bf8-daa4-4241-b378-9bc9077939d2	tool	0.12734584450402145	f	27.0	Japan	2008-03-15
62a7e1bc2a9a9630f17fb5679cebcf9121a72343	471087d4-3438-4f55-bb37-89cfe042b300	marilyn horne	0.13036117381489842	m		United States	2005-05-24
9f525cfbf4b72ccaa05202d6ea24bbe73556cf91	ba50f1a8-ddf4-4316-add1-ec1835d61439	the legion of doom	0.8580323785803238	m	23.0	Canada	2005-11-06
11b659a9c191d1c682e6098880a7d858b4934225	bbd2ffd7-17f4-4506-8572-c1ea58c3f9a8	juliette and the licks	0.04044117647058824	f	24.0	United Kingdom	2007-04-08
068d348ac68564f21166f564972e0fc1a07be124	52074ba6-e495-4ef3-9bb4-0703888a9f68	the arcade fire	0.13113496932515337	f	20.0	Belgium	2006-09-04
6f2e37a4da7fae8061268f3afdc8225e3a77a4b9	6aa40207-fec8-43a7-991d-b872a42def05	amy macdonald	0.0860566448801743	m	38.0	Germany	2007-09-25
3039e78ccac7b4ee7c198b60620d890c9d8b7882	7c20f558-d664-42bd-b6f1-81acf9dbb72d	t.a.t.u.	1.4483695652173914	m	19.0	Latvia	2007-03-23
a0875409dfc44ce50198a616dd3ccddc28b91e74	f053ae01-dae6-4aae-9883-e8c279fdbef4	seal	0.015625	f	27.0	Netherlands	2008-11-04
f96feb460c08e300cb0981fdeff0a2d8e7cd9180	9ef8042a-2528-4f5c-b7c1-5e72b1efe170	gang starr	0.17608897126969417		21.0	United Kingdom	2007-04-17
